window_id,window_label,method,total_variant,total_static,valid_n,Δ_total,rate_per_1k_variant,rate_per_1k_static,Δ_rate_per_1k
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw336q010_AEw336q990,11,36,361,-25,30.470914,99.722992,-69.252078
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw336q010_AEw720q950,13,36,361,-23,36.01108,99.722992,-63.711912
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw336q010_AEw720q975,8,36,361,-28,22.160665,99.722992,-77.562327
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw336q010_AEw720q990,6,36,361,-30,16.620499,99.722992,-83.102493
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw336q030_AEw1080q950,18,36,361,-18,49.861496,99.722992,-49.861496
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw336q030_AEw1080q975,17,36,361,-19,47.091413,99.722992,-52.631579
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw336q030_AEw1080q990,16,36,361,-20,44.32133,99.722992,-55.401662
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw336q030_AEw336q950,34,36,361,-2,94.182825,99.722992,-5.540167
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw336q030_AEw336q975,22,36,361,-14,60.941828,99.722992,-38.781164
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw336q030_AEw336q990,19,36,361,-17,52.631579,99.722992,-47.091413
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw336q030_AEw720q950,19,36,361,-17,52.631579,99.722992,-47.091413
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw336q030_AEw720q975,16,36,361,-20,44.32133,99.722992,-55.401662
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw336q030_AEw720q990,16,36,361,-20,44.32133,99.722992,-55.401662
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw720q010_AEw1080q950,11,36,361,-25,30.470914,99.722992,-69.252078
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw720q010_AEw1080q975,10,36,361,-26,27.700831,99.722992,-72.022161
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw720q010_AEw1080q990,6,36,361,-30,16.620499,99.722992,-83.102493
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw720q010_AEw336q950,27,36,361,-9,74.792244,99.722992,-24.930748
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw720q010_AEw336q975,15,36,361,-21,41.551247,99.722992,-58.171745
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw720q010_AEw336q990,11,36,361,-25,30.470914,99.722992,-69.252078
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw720q010_AEw720q950,12,36,361,-24,33.240997,99.722992,-66.481995
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw720q010_AEw720q975,7,36,361,-29,19.390582,99.722992,-80.33241
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw720q010_AEw720q990,6,36,361,-30,16.620499,99.722992,-83.102493
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw720q030_AEw1080q950,19,36,361,-17,52.631579,99.722992,-47.091413
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw720q030_AEw1080q975,19,36,361,-17,52.631579,99.722992,-47.091413
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw720q030_AEw1080q990,17,36,361,-19,47.091413,99.722992,-52.631579
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw720q030_AEw336q950,35,36,361,-1,96.952909,99.722992,-2.770083
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw720q030_AEw336q975,23,36,361,-13,63.711911,99.722992,-36.011081
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw720q030_AEw336q990,20,36,361,-16,55.401662,99.722992,-44.32133
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw720q030_AEw720q950,20,36,361,-16,55.401662,99.722992,-44.32133
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw720q030_AEw720q975,17,36,361,-19,47.091413,99.722992,-52.631579
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw720q030_AEw720q990,17,36,361,-19,47.091413,99.722992,-52.631579
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1080q010_AEw1080q950,15,36,361,-21,41.551247,99.722992,-58.171745
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1080q010_AEw1080q975,11,36,361,-25,30.470914,99.722992,-69.252078
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1080q010_AEw1080q990,6,36,361,-30,16.620499,99.722992,-83.102493
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1080q010_AEw336q950,53,36,361,17,146.814404,99.722992,47.091412
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1080q010_AEw336q975,34,36,361,-2,94.182825,99.722992,-5.540167
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1080q010_AEw336q990,22,36,361,-14,60.941828,99.722992,-38.781164
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1080q010_AEw720q950,15,36,361,-21,41.551247,99.722992,-58.171745
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1080q010_AEw720q975,8,36,361,-28,22.160665,99.722992,-77.562327
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1080q010_AEw720q990,6,36,361,-30,16.620499,99.722992,-83.102493
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1080q030_AEw1080q950,19,36,361,-17,52.631579,99.722992,-47.091413
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1080q030_AEw1080q975,15,36,361,-21,41.551247,99.722992,-58.171745
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1080q030_AEw1080q990,13,36,361,-23,36.01108,99.722992,-63.711912
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1080q030_AEw336q950,57,36,361,21,157.894737,99.722992,58.171745
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1080q030_AEw336q975,38,36,361,2,105.263158,99.722992,5.540166
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1080q030_AEw336q990,28,36,361,-8,77.562327,99.722992,-22.160665
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1080q030_AEw720q950,19,36,361,-17,52.631579,99.722992,-47.091413
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1080q030_AEw720q975,14,36,361,-22,38.781163,99.722992,-60.941829
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1080q030_AEw720q990,13,36,361,-23,36.01108,99.722992,-63.711912
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1440q010_AEw1080q950,15,36,361,-21,41.551247,99.722992,-58.171745
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1440q010_AEw1080q975,11,36,361,-25,30.470914,99.722992,-69.252078
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1440q010_AEw1080q990,6,36,361,-30,16.620499,99.722992,-83.102493
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1440q010_AEw336q950,53,36,361,17,146.814404,99.722992,47.091412
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1440q010_AEw336q975,34,36,361,-2,94.182825,99.722992,-5.540167
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1440q010_AEw336q990,22,36,361,-14,60.941828,99.722992,-38.781164
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1440q010_AEw720q950,15,36,361,-21,41.551247,99.722992,-58.171745
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1440q010_AEw720q975,8,36,361,-28,22.160665,99.722992,-77.562327
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1440q010_AEw720q990,7,36,361,-29,19.390582,99.722992,-80.33241
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1440q030_AEw1080q950,22,36,361,-14,60.941828,99.722992,-38.781164
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1440q030_AEw1080q975,18,36,361,-18,49.861496,99.722992,-49.861496
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1440q030_AEw1080q990,16,36,361,-20,44.32133,99.722992,-55.401662
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1440q030_AEw336q950,59,36,361,23,163.434903,99.722992,63.711911
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1440q030_AEw336q975,41,36,361,5,113.573407,99.722992,13.850415
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1440q030_AEw336q990,31,36,361,-5,85.872576,99.722992,-13.850416
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1440q030_AEw720q950,22,36,361,-14,60.941828,99.722992,-38.781164
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1440q030_AEw720q975,17,36,361,-19,47.091413,99.722992,-52.631579
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw1440q030_AEw720q990,16,36,361,-20,44.32133,99.722992,-55.401662
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw336q010_AEw1080q950,16,36,361,-20,44.32133,99.722992,-55.401662
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw336q010_AEw1080q975,12,36,361,-24,33.240997,99.722992,-66.481995
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw336q010_AEw1080q990,7,36,361,-29,19.390582,99.722992,-80.33241
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw336q010_AEw336q950,54,36,361,18,149.584488,99.722992,49.861496
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw336q010_AEw336q975,35,36,361,-1,96.952909,99.722992,-2.770083
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw336q010_AEw336q990,23,36,361,-13,63.711911,99.722992,-36.011081
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw336q010_AEw720q950,16,36,361,-20,44.32133,99.722992,-55.401662
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw336q010_AEw720q975,9,36,361,-27,24.930748,99.722992,-74.792244
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw336q010_AEw720q990,7,36,361,-29,19.390582,99.722992,-80.33241
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw336q030_AEw1080q950,22,36,361,-14,60.941828,99.722992,-38.781164
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw336q030_AEw1080q975,18,36,361,-18,49.861496,99.722992,-49.861496
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw336q030_AEw1080q990,16,36,361,-20,44.32133,99.722992,-55.401662
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw336q030_AEw336q950,59,36,361,23,163.434903,99.722992,63.711911
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw336q030_AEw336q975,41,36,361,5,113.573407,99.722992,13.850415
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw336q030_AEw336q990,31,36,361,-5,85.872576,99.722992,-13.850416
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw336q030_AEw720q950,22,36,361,-14,60.941828,99.722992,-38.781164
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw336q030_AEw720q975,17,36,361,-19,47.091413,99.722992,-52.631579
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw336q030_AEw720q990,16,36,361,-20,44.32133,99.722992,-55.401662
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw720q010_AEw1080q950,15,36,361,-21,41.551247,99.722992,-58.171745
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw720q010_AEw1080q975,11,36,361,-25,30.470914,99.722992,-69.252078
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw720q010_AEw1080q990,7,36,361,-29,19.390582,99.722992,-80.33241
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw720q010_AEw336q950,53,36,361,17,146.814404,99.722992,47.091412
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw720q010_AEw336q975,34,36,361,-2,94.182825,99.722992,-5.540167
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw720q010_AEw336q990,23,36,361,-13,63.711911,99.722992,-36.011081
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw720q010_AEw720q950,15,36,361,-21,41.551247,99.722992,-58.171745
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw720q010_AEw720q975,8,36,361,-28,22.160665,99.722992,-77.562327
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw720q010_AEw720q990,6,36,361,-30,16.620499,99.722992,-83.102493
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw720q030_AEw1080q950,23,36,361,-13,63.711911,99.722992,-36.011081
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw720q030_AEw1080q975,20,36,361,-16,55.401662,99.722992,-44.32133
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw720q030_AEw1080q990,17,36,361,-19,47.091413,99.722992,-52.631579
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw720q030_AEw336q950,60,36,361,24,166.204986,99.722992,66.481994
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw720q030_AEw336q975,42,36,361,6,116.34349,99.722992,16.620498
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw720q030_AEw336q990,32,36,361,-4,88.642659,99.722992,-11.080333
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw720q030_AEw720q950,23,36,361,-13,63.711911,99.722992,-36.011081
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw720q030_AEw720q975,18,36,361,-18,49.861496,99.722992,-49.861496
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,adaptive_IFw720q030_AEw720q990,17,36,361,-19,47.091413,99.722992,-52.631579
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw1080q950,50,48,313,2,159.744409,153.354633,6.389776
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw1080q975,39,48,313,-9,124.600639,153.354633,-28.753994
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw1080q990,26,48,313,-22,83.067093,153.354633,-70.28754
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw336q950,36,48,313,-12,115.015974,153.354633,-38.338659
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw336q975,29,48,313,-19,92.651757,153.354633,-60.702876
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw336q990,22,48,313,-26,70.28754,153.354633,-83.067093
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw720q950,47,48,313,-1,150.159744,153.354633,-3.194889
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw720q975,35,48,313,-13,111.821086,153.354633,-41.533547
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q010_AEw720q990,25,48,313,-23,79.872204,153.354633,-73.482429
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw1080q950,57,48,313,9,182.108626,153.354633,28.753993
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw1080q975,46,48,313,-2,146.964856,153.354633,-6.389777
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw1080q990,36,48,313,-12,115.015974,153.354633,-38.338659
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw336q950,44,48,313,-4,140.57508,153.354633,-12.779553
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw336q975,38,48,313,-10,121.405751,153.354633,-31.948882
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw336q990,33,48,313,-15,105.43131,153.354633,-47.923323
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw720q950,54,48,313,6,172.523962,153.354633,19.169329
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw720q975,43,48,313,-5,137.380192,153.354633,-15.974441
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1080q030_AEw720q990,36,48,313,-12,115.015974,153.354633,-38.338659
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw1080q950,50,48,313,2,159.744409,153.354633,6.389776
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw1080q975,39,48,313,-9,124.600639,153.354633,-28.753994
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw1080q990,27,48,313,-21,86.261981,153.354633,-67.092652
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw336q950,36,48,313,-12,115.015974,153.354633,-38.338659
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw336q975,29,48,313,-19,92.651757,153.354633,-60.702876
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw336q990,23,48,313,-25,73.482428,153.354633,-79.872205
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw720q950,47,48,313,-1,150.159744,153.354633,-3.194889
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw720q975,35,48,313,-13,111.821086,153.354633,-41.533547
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q010_AEw720q990,26,48,313,-22,83.067093,153.354633,-70.28754
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw1080q950,56,48,313,8,178.913738,153.354633,25.559105
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw1080q975,45,48,313,-3,143.769968,153.354633,-9.584665
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw1080q990,35,48,313,-13,111.821086,153.354633,-41.533547
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw336q950,43,48,313,-5,137.380192,153.354633,-15.974441
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw336q975,37,48,313,-11,118.210863,153.354633,-35.14377
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw336q990,32,48,313,-16,102.236422,153.354633,-51.118211
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw720q950,53,48,313,5,169.329073,153.354633,15.97444
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw720q975,42,48,313,-6,134.185304,153.354633,-19.169329
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw1440q030_AEw720q990,35,48,313,-13,111.821086,153.354633,-41.533547
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw1080q950,50,48,313,2,159.744409,153.354633,6.389776
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw1080q975,39,48,313,-9,124.600639,153.354633,-28.753994
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw1080q990,26,48,313,-22,83.067093,153.354633,-70.28754
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw336q950,36,48,313,-12,115.015974,153.354633,-38.338659
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw336q975,29,48,313,-19,92.651757,153.354633,-60.702876
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw336q990,22,48,313,-26,70.28754,153.354633,-83.067093
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw720q950,47,48,313,-1,150.159744,153.354633,-3.194889
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw720q975,35,48,313,-13,111.821086,153.354633,-41.533547
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q010_AEw720q990,25,48,313,-23,79.872204,153.354633,-73.482429
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw1080q950,51,48,313,3,162.939297,153.354633,9.584664
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw1080q975,40,48,313,-8,127.795527,153.354633,-25.559106
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw1080q990,29,48,313,-19,92.651757,153.354633,-60.702876
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw336q950,38,48,313,-10,121.405751,153.354633,-31.948882
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw336q975,31,48,313,-17,99.041534,153.354633,-54.313099
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw336q990,25,48,313,-23,79.872204,153.354633,-73.482429
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw720q950,48,48,313,0,153.354633,153.354633,0.0
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw720q975,37,48,313,-11,118.210863,153.354633,-35.14377
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw336q030_AEw720q990,28,48,313,-20,89.456869,153.354633,-63.897764
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw1080q950,50,48,313,2,159.744409,153.354633,6.389776
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw1080q975,39,48,313,-9,124.600639,153.354633,-28.753994
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw1080q990,26,48,313,-22,83.067093,153.354633,-70.28754
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw336q950,36,48,313,-12,115.015974,153.354633,-38.338659
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw336q975,29,48,313,-19,92.651757,153.354633,-60.702876
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw336q990,22,48,313,-26,70.28754,153.354633,-83.067093
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw720q950,47,48,313,-1,150.159744,153.354633,-3.194889
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw720q975,35,48,313,-13,111.821086,153.354633,-41.533547
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q010_AEw720q990,25,48,313,-23,79.872204,153.354633,-73.482429
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q030_AEw1080q950,55,48,313,7,175.71885,153.354633,22.364217
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q030_AEw1080q975,44,48,313,-4,140.57508,153.354633,-12.779553
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q030_AEw1080q990,33,48,313,-15,105.43131,153.354633,-47.923323
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q030_AEw336q950,42,48,313,-6,134.185304,153.354633,-19.169329
Event_Eunice_2022-02-12_2022-02-25,Event_Eunice,CAPPED_minmax_IFw720q030_AEw336q975,35,48,313,-13,111.821086,153.354633,-41.533547
